server_resp_timef,bd_timef,cpu_usage,memory_usage
0.11081290245056152,0.0052721500396728516,23.3,0.021045684814453125
0.10692596435546875,0.0026819705963134766,22.0,0.02104949951171875
0.11675095558166504,0.0066988468170166016,73.3,0.02106475830078125
0.10662198066711426,0.005806922912597656,78.9,0.021076202392578125
0.10698890686035156,0.0016689300537109375,68.3,0.021087646484375
0.10582995414733887,0.0016169548034667969,53.7,0.021099090576171875
0.10355401039123535,0.0022399425506591797,46.3,0.0211029052734375
0.10280489921569824,0.0023250579833984375,38.9,0.0211181640625
0.10630297660827637,0.0024628639221191406,12.5,0.0211181640625
0.10772919654846191,0.006269931793212891,34.1,0.021129608154296875
0.10985398292541504,0.009048938751220703,85.4,0.021137237548828125
0.10625505447387695,0.0020449161529541016,31.0,0.021148681640625
0.10590696334838867,0.0023779869079589844,23.1,0.02115631103515625
0.10534095764160156,0.002145051956176758,31.7,0.021167755126953125
0.10322999954223633,0.0027680397033691406,53.7,0.02117156982421875
0.10529184341430664,0.0020749568939208984,25.0,0.021175384521484375
0.10573196411132812,0.002482891082763672,5.3,0.021183013916015625
0.11077404022216797,0.006224870681762695,16.3,0.021183013916015625
0.11128997802734375,0.006491899490356445,7.5,0.0211944580078125
0.11210489273071289,0.006585121154785156,14.6,0.02120208740234375
0.11202216148376465,0.006456851959228516,11.1,0.02127838134765625
0.10950016975402832,0.006048917770385742,7.3,0.02127838134765625
0.11229896545410156,0.0066890716552734375,14.6,0.02127838134765625
0.10715293884277344,0.0064640045166015625,12.2,0.02127838134765625
0.10907983779907227,0.006632804870605469,9.3,0.02127838134765625
0.10812997817993164,0.006847858428955078,7.5,0.02127838134765625
0.11134910583496094,0.00664210319519043,9.8,0.02127838134765625
0.11252903938293457,0.00699305534362793,9.5,0.02127838134765625
0.11198616027832031,0.00644993782043457,7.1,0.02127838134765625
0.11050295829772949,0.007035970687866211,9.5,0.0212860107421875
0.1072840690612793,0.006762027740478516,16.3,0.0212860107421875
0.10432100296020508,0.002232074737548828,25.0,0.0212860107421875
0.11194896697998047,0.006900787353515625,7.3,0.021289825439453125
0.11224007606506348,0.0065310001373291016,7.3,0.0212860107421875
0.10570812225341797,0.0029859542846679688,7.5,0.0212860107421875
0.10950589179992676,0.005738019943237305,14.3,0.0212860107421875
0.1085810661315918,0.007384061813354492,12.2,0.0212860107421875
0.10741710662841797,0.006554841995239258,5.1,0.0212860107421875
0.11237406730651855,0.0068359375,11.9,0.0212860107421875
0.10953998565673828,0.006461143493652344,11.6,0.0212860107421875
0.1120150089263916,0.00648808479309082,15.6,0.021358489990234375
0.11234498023986816,0.0068149566650390625,2.6,0.021358489990234375
0.11201810836791992,0.0064890384674072266,9.5,0.021358489990234375
0.10711908340454102,0.0022649765014648438,16.7,0.021358489990234375
0.1078341007232666,0.002228975296020508,7.1,0.021358489990234375
0.10735702514648438,0.006495952606201172,10.3,0.021358489990234375
0.11032509803771973,0.006627082824707031,14.0,0.021358489990234375
0.10483002662658691,0.0023779869079589844,9.8,0.021358489990234375
0.11142992973327637,0.005912065505981445,15.9,0.021358489990234375
0.11149096488952637,0.005898952484130859,16.7,0.021358489990234375
0.11079001426696777,0.0064849853515625,7.3,0.021358489990234375
0.10777711868286133,0.006555080413818359,46.3,0.02133941650390625
0.10755205154418945,0.002028942108154297,14.6,0.021343231201171875
0.10742902755737305,0.00257110595703125,7.3,0.0213470458984375
0.11210799217224121,0.006562948226928711,7.5,0.0213470458984375
0.10297584533691406,0.002340078353881836,10.3,0.0213470458984375
0.10835003852844238,0.006585121154785156,14.0,0.0213470458984375
0.11240386962890625,0.006871938705444336,12.2,0.0213470458984375
0.10763716697692871,0.006598949432373047,5.1,0.021350860595703125
0.10925912857055664,0.006522178649902344,23.4,0.021350860595703125
0.11193203926086426,0.006396055221557617,14.6,0.021392822265625
0.11114501953125,0.005610942840576172,9.3,0.021392822265625
0.1123349666595459,0.006802797317504883,9.1,0.021392822265625
0.11211490631103516,0.0065648555755615234,11.1,0.021396636962890625
0.1071920394897461,0.0022170543670654297,9.5,0.021396636962890625
0.10551714897155762,0.005031108856201172,14.6,0.021411895751953125
0.1108238697052002,0.005608081817626953,7.3,0.021411895751953125
0.11183595657348633,0.006660938262939453,5.0,0.021411895751953125
0.10667896270751953,0.005168914794921875,10.3,0.021411895751953125
0.10821700096130371,0.006543874740600586,14.6,0.021411895751953125
0.11075806617736816,0.00675511360168457,7.1,0.021411895751953125
0.1091461181640625,0.0064640045166015625,28.2,0.021411895751953125
0.10759687423706055,0.002074003219604492,13.6,0.021411895751953125
0.11175084114074707,0.0065059661865234375,9.5,0.021411895751953125
0.11038589477539062,0.005167961120605469,15.9,0.021411895751953125
0.1122889518737793,0.006757020950317383,19.5,0.021411895751953125
0.10757207870483398,0.0065381526947021484,9.5,0.021411895751953125
0.1124420166015625,0.006902933120727539,9.5,0.021411895751953125
0.1093740463256836,0.006368160247802734,15.0,0.021411895751953125
0.10708785057067871,0.006615877151489258,7.7,0.021411895751953125
0.10679817199707031,0.006442070007324219,17.1,0.021453857421875
0.11164498329162598,0.0065920352935791016,16.7,0.021457672119140625
0.11062192916870117,0.006477832794189453,5.1,0.021465301513671875
0.112274169921875,0.006683826446533203,7.3,0.02147674560546875
0.1073000431060791,0.006457090377807617,9.5,0.02147674560546875
0.10882186889648438,0.006523847579956055,9.5,0.02147674560546875
0.11236405372619629,0.006757020950317383,12.5,0.021480560302734375
0.10913515090942383,0.0067059993743896484,9.3,0.021484375
0.10753107070922852,0.0065670013427734375,9.5,0.021488189697265625
0.10475397109985352,0.002343893051147461,30.2,0.021488189697265625
0.1108391284942627,0.006863117218017578,73.2,0.021488189697265625
0.11230611801147461,0.008074045181274414,56.1,0.021480560302734375
0.10233402252197266,0.0016160011291503906,55.0,0.0214996337890625
0.11087918281555176,0.006925821304321289,41.9,0.02150726318359375
0.11379408836364746,0.00551915168762207,61.4,0.021968841552734375
0.10830807685852051,0.006621122360229492,60.0,0.021968841552734375
0.10282111167907715,0.0020580291748046875,52.4,0.021968841552734375
0.10993504524230957,0.007177114486694336,56.1,0.021968841552734375
0.11071205139160156,0.006618022918701172,53.8,0.021968841552734375
0.10920286178588867,0.006796836853027344,46.3,0.021968841552734375
0.10386991500854492,0.0025429725646972656,11.9,0.02123260498046875
0.11032915115356445,0.006869792938232422,7.5,0.02123260498046875
0.11081314086914062,0.0064470767974853516,5.0,0.02124786376953125
0.10701489448547363,0.0063419342041015625,31.7,0.021270751953125
0.10790205001831055,0.002379894256591797,7.3,0.02126312255859375
0.10672593116760254,0.0024688243865966797,13.6,0.021266937255859375
0.10346007347106934,0.0018091201782226562,14.3,0.021274566650390625
0.10453200340270996,0.0023589134216308594,11.1,0.021274566650390625
0.1079709529876709,0.002821207046508789,39.5,0.021274566650390625
0.1103050708770752,0.005955934524536133,24.4,0.021274566650390625
0.10438203811645508,0.0018138885498046875,33.3,0.021274566650390625
