GET 0.0030679702758789062 0.11777091026306152 0.012030839920043945 2.4
GET 0.0004949569702148438 0.10619401931762695 0.0008440017700195312 15.9
GET 0.0005509853363037109 0.104705810546875 0.0008800029754638672 7.3
GET 0.0005419254302978516 0.10607600212097168 0.0007200241088867188 11.6
GET 0.0004820823669433594 0.10540199279785156 0.0008139610290527344 19.5
GET 0.0005450248718261719 0.10486698150634766 0.0007278919219970703 28.2
GET 0.0005071163177490234 0.10519695281982422 0.0007240772247314453 23.9
GET 0.0004570484161376953 0.10456490516662598 0.0007691383361816406 7.7
GET 0.0004830360412597656 0.10541105270385742 0.0007259845733642578 14.0
GET 0.0004658699035644531 0.10242891311645508 0.0008339881896972656 18.6
GET 0.0005509853363037109 0.1060800552368164 0.0007288455963134766 9.5
GET 0.0004119873046875 0.10554194450378418 0.0007359981536865234 14.3
GET 0.0005090236663818359 0.10610795021057129 0.0007479190826416016 9.8
GET 0.0004150867462158203 0.10542798042297363 0.0007450580596923828 19.0
GET 0.0005221366882324219 0.10128593444824219 0.0007140636444091797 25.6
GET 0.0005590915679931641 0.10606694221496582 0.0007200241088867188 14.0
GET 0.0004191398620605469 0.10443496704101562 0.0007390975952148438 19.6
GET 0.0004930496215820312 0.1064901351928711 0.0011289119720458984 14.6
GET 0.0005249977111816406 0.10275506973266602 0.0008211135864257812 19.5
GET 0.0005061626434326172 0.10563898086547852 0.0011429786682128906 17.5
GET 0.00043487548828125 0.10580611228942871 0.0007920265197753906 19.5
GET 0.0005178451538085938 0.1018209457397461 0.0007109642028808594 12.8
GET 0.00047206878662109375 0.10607099533081055 0.0007100105285644531 19.5
GET 0.00042700767517089844 0.1035459041595459 0.0007259845733642578 14.6
GET 0.0004899501800537109 0.10167789459228516 0.0007078647613525391 16.7
GET 0.0004849433898925781 0.10428595542907715 0.0007140636444091797 22.0
GET 0.0005199909210205078 0.1051640510559082 0.0007619857788085938 12.2
GET 0.0004990100860595703 0.10147809982299805 0.000720977783203125 16.7
GET 0.00043892860412597656 0.10609602928161621 0.0007150173187255859 7.5
GET 0.00039005279541015625 0.10296201705932617 0.0007131099700927734 10.0
GET 0.0003809928894042969 0.1059110164642334 0.0007250308990478516 13.6
